employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Anne Sydney Wall,ASW1918,Anne.Sydney.Wall@dtaa.com,ComputerProgrammer,Project 37,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,Dora Tallulah Tran
Rogan Oscar Bass,ROB2744,Rogan.Oscar.Bass@dtaa.com,HardwareEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,20 - SystemsEngineering,Aline Linda Bowen
Maxwell Wade Harris,MWH0347,Maxwell.Wade.Harris@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,Mona Jolene Frye
Raya Quail Ryan,RQR3924,Raya.Quail.Ryan@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,Winter Adele Hahn
Robert Anthony Austin,RAA0675,Robert.Anthony.Austin@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,3 - ElectricalEngineering,Xantha Imani Waters
Vance Sawyer Fischer,VSF0004,Vance.Sawyer.Fischer@dtaa.com,VicePresident,,1,2 - ResearchAndEngineering_Commercial,,,Lydia Serena Lucas
Len Isaiah Grimes,LIG2813,Len.Isaiah.Grimes@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,Kuame Alvin Henry
Risa Joan Monroe,RJM3227,Risa.Joan.Monroe@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,23 - ElectricalEngineering,Driscoll Darius Lawrence
Elvis Quentin Townsend,EQT0195,Elvis.Quentin.Townsend@dtaa.com,AdministrativeAssistant,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,5 - SystemsEngineering,Nigel Jakeem Mosley
Lillith Rose Marquez,LRM1922,Lillith.Rose.Marquez@dtaa.com,ComputerProgrammer,Project 13,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,Dora Tallulah Tran
Colin Benedict Roach,CBR2229,Colin.Benedict.Roach@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,Drew Owen Coleman
Keane Benjamin Petty,KBP0899,Keane.Benjamin.Petty@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,2 - AssemblyDept,Mona Jolene Frye
Dacey Wynne Yang,DWY3973,Dacey.Wynne.Yang@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,13 - Stockroom,Colby Kibo Guzman
Phyllis Dahlia Good,PDG2607,Phyllis.Dahlia.Good@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,18 - ElectricalEngineering,Malcolm Amal Rollins
Carla Larissa Armstrong,CLA1285,Carla.Larissa.Armstrong@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,8 - ElectricalEngineering,Megan Kalia Dawson
Garrison Kennedy Blevins,GKB2807,Garrison.Kennedy.Blevins@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,Kuame Alvin Henry
Cairo Aaron Mcgee,CAM3050,Cairo.Aaron.Mcgee@dtaa.com,ITAdmin,Project 32,1,1 - Adminstration,5 - Security,10 - ElectronicSecurity,Lois Rhonda Snow
Tatiana Zelenia Moreno,TZM0851,Tatiana.Zelenia.Moreno@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,Hammett Zeus Hodge
Destiny Sylvia Joyce,DSJ1384,Destiny.Sylvia.Joyce@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,6 - EmbeddedSoftware,Leah Kerry Stephenson
Dakota Jenna Stark,DJS1127,Dakota.Jenna.Stark@dtaa.com,MechanicalEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,7 - MechanicalEngineering,Leo Alvin Chase
John Forrest Le,JFL2674,John.Forrest.Le@dtaa.com,Scientist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,Medge Roary Byers
Savannah Elaine Sanford,SES2670,Savannah.Elaine.Sanford@dtaa.com,Physicist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,4 - Lab,Medge Roary Byers
Brody Robert Jimenez,BRJ2151,Brody.Robert.Jimenez@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,16 - TestAndEvalualtion,Ifeoma Mechelle Nash
Ferdinand Colt Young,FCY1157,Ferdinand.Colt.Young@dtaa.com,MaterialsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,9 - MaterialsEngineering,Colorado Hamish Benjamin
Seth Tate Carson,STC3053,Seth.Tate.Carson@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,10 - ElectronicSecurity,Lois Rhonda Snow
Cassidy Nicole Ware,CNW2408,Cassidy.Nicole.Ware@dtaa.com,NursePractitioner,,1,1 - Adminstration,4 - Safety,4 - Medical,Zelda Jescie Atkinson
Carly Kelsey Deleon,CKD3861,Carly.Kelsey.Deleon@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,12 - BuildingSecurity,Yvonne Kellie Walters
Drew Owen Coleman,DOC1734,Drew.Owen.Coleman@dtaa.com,Supervisor,,1,6 - Manufacturing_Government,3 - Assembly,6 - AssemblyDept,Stuart Zeph Barker
Jonathan Jonas Spencer,JJS3884,Jonathan.Jonas.Spencer@dtaa.com,Scientist,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,7 - Lab,Patrick Samuel Hutchinson
Buffy Gisela Hartman,BGH2610,Buffy.Gisela.Hartman@dtaa.com,ElectricalEngineer,Project 86,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,18 - ElectricalEngineering,Malcolm Amal Rollins
Lisandra Inez Myers,LIM1718,Lisandra.Inez.Myers@dtaa.com,ChiefEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,12 - MechanicalEngineering,Zahir Byron Wells
Brian Dane Aguilar,BDA1906,Brian.Dane.Aguilar@dtaa.com,Mathematician,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,3 - Lab,Quincy Joshua Olsen
Upton Mannix Farmer,UMF2894,Upton.Mannix.Farmer@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,Heidi Cara Schmidt
Hollee Evelyn Blevins,HEB3754,Hollee.Evelyn.Blevins@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,6 - RegionalFieldService,Patience Montana Horton
Talon Daniel Combs,TDC3116,Talon.Daniel.Combs@dtaa.com,ElectricalEngineer,Project 84,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,24 - SystemsEngineering,Hop Alfonso Palmer
Jescie Gail Roth,JGR2327,Jescie.Gail.Roth@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,Adele Deirdre Guthrie
Wesley Erich Tyler,WET2108,Wesley.Erich.Tyler@dtaa.com,MaterialsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,14 - MaterialsEngineering,Michelle Britanney Peters
Hanna Delilah Cotton,HDC0789,Hanna.Delilah.Cotton@dtaa.com,MechanicalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,2 - MechanicalEngineering,Vaughan Dustin Bender
Dennis Brendan Spears,DBS1363,Dennis.Brendan.Spears@dtaa.com,ComputerProgrammer,,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,5 - DesktopSoftware,Zephania Chaim Terry
Marny Molly Sargent,MMS0241,Marny.Molly.Sargent@dtaa.com,AdministrativeAssistant,,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,4 - WebSoftware,Jared Price Johns
August Clinton Suarez,ACS1921,August.Clinton.Suarez@dtaa.com,SoftwareDeveloper,Project 76,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,Dora Tallulah Tran
Tanner Griffith Holden,TGH3351,Tanner.Griffith.Holden@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Vanna Hillary Mclean,VHM2280,Vanna.Hillary.Mclean@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,Gillian Nelle Holland
Savannah Libby Carroll,SLC0017,Savannah.Libby.Carroll@dtaa.com,Director,,1,1 - Adminstration,4 - Safety,,Tallulah Leslie Keith
Colette Regan Lindsay,CRL2357,Colette.Regan.Lindsay@dtaa.com,Technician,,1,9 - SalesAndMarketing_Government,3 - FieldService,3 - RegionalFieldService,Rhea Lydia Stein
Nicole Cecilia Tanner,NCT3492,Nicole.Cecilia.Tanner@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,11 - BuildingSecurity,Idona Kathleen Herring
Whitney Samantha Ellison,WSE1949,Whitney.Samantha.Ellison@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,12 - MechanicalEngineering,Lisandra Inez Myers
Barry Joseph Randolph,BJR0774,Barry.Joseph.Randolph@dtaa.com,TechnicalWriter,Project 17,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,1 - Publications,Fuller Taylor Spears
MacKensie Nichole Buchanan,MNB2570,MacKensie.Nichole.Buchanan@dtaa.com,ComputerProgrammer,,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,10 - WebSoftware,Brenna Nora Sears
Constance Chastity Thomas,CCT2165,Constance.Chastity.Thomas@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,5 - Stockroom,Sade Kendall Guthrie
Charles Ulric Lynn,CUL3015,Charles.Ulric.Lynn@dtaa.com,Manager,Project 20,1,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,Daria Emma Ramos
Madison Roary Espinoza,MRE3723,Madison.Roary.Espinoza@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,6 - RegionalSales,Randall Orson Rosa
Brenden Benjamin Vaughn,BBV3875,Brenden.Benjamin.Vaughn@dtaa.com,Scientist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,7 - Lab,Zelda Aretha Wallace
Wayne Vernon Mcdowell,WVM1669,Wayne.Vernon.Mcdowell@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,Cheryl Brianna Aguirre
Bruce Benjamin Moreno,BBM2604,Bruce.Benjamin.Moreno@dtaa.com,ElectricalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,18 - ElectricalEngineering,Malcolm Amal Rollins
Deirdre Ashely Lynn,DAL1943,Deirdre.Ashely.Lynn@dtaa.com,WebDeveloper,Project 7,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,9 - WebSoftware,Patience Raya Holt
Amanda Glenna Mcknight,AGM3372,Amanda.Glenna.Mcknight@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Katell Rebekah Dodson,KRD2100,Katell.Rebekah.Dodson@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,13 - ElectricalEngineering,Barrett Ulysses Shepherd
Jeanette Evelyn Howard,JEH2847,Jeanette.Evelyn.Howard@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,Demetria Sage Melendez
Elmo Ivor Harris,EIH0064,Elmo.Ivor.Harris@dtaa.com,Mathematician,,1,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,Basil Bruno Tyson
Graham Sylvester Tanner,GST1100,Graham.Sylvester.Tanner@dtaa.com,ElectricalEngineer,,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,6 - EmbeddedSoftware,Carl Alfonso Roman
Timon Elliott Campos,TEC2300,Timon.Elliott.Campos@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,3 - RegionalFieldService,Eric Macaulay Sanchez
Genevieve Tamekah Lester,GTL3389,Genevieve.Tamekah.Lester@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,5 - RegionalFieldService,John Rahim Reynolds
Stephanie Kirestin Madden,SKM1369,Stephanie.Kirestin.Madden@dtaa.com,SoftwareDeveloper,Project 13,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,5 - DesktopSoftware,Zephania Chaim Terry
Robert Kendall Hendrix,RKH1569,Robert.Kendall.Hendrix@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,4 - AssemblyDept,Kennedy Beau Alvarez
Danielle Winifred Bernard,DWB3415,Danielle.Winifred.Bernard@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,5 - RegionalSales,Charles Ulric Lynn
Laura Nicole Ross,LNR0556,Laura.Nicole.Ross@dtaa.com,MaterialsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,4 - MaterialsEngineering,Rama Veda Reyes
Ryder Austin Head,RAH1514,Ryder.Austin.Head@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,4 - AssemblyDept,Mark William Horne
Scarlett Vera Mccall,SVM0077,Scarlett.Vera.Mccall@dtaa.com,SoftwareQualityEngineer,Project 2,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,1 - SQA,Whoopi Aspen Mccarty
Lev Myles Harrington,LMH3831,Lev.Myles.Harrington@dtaa.com,Manager,Project 19,1,1 - Adminstration,4 - Safety,7 - Medical,Savannah Libby Carroll
Thomas Keefe Moore,TKM1539,Thomas.Keefe.Moore@dtaa.com,StockroomClerk,,1,6 - Manufacturing_Government,3 - Assembly,3 - Stockroom,Brianna Ann Webster
Daria Alexis Hancock,DAH3324,Daria.Alexis.Hancock@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,Ira Austin Avery
Caesar Moses Shelton,CMS0010,Caesar.Moses.Shelton@dtaa.com,VicePresident,,1,8 - SalesAndMarketing_Commercial,,,Lydia Serena Lucas
Lacy Olivia Peterson,LOP1055,Lacy.Olivia.Peterson@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,4 - ElectronicSecurity,Timon Duncan Harrison
Noel Melyssa Cunningham,NMC3998,Noel.Melyssa.Cunningham@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,14 - AssemblyDept,Hillary Zenaida Adkins
Kiona Leila Chase,KLC3364,Kiona.Leila.Chase@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Quincy Marvin Velasquez,QMV2796,Quincy.Marvin.Velasquez@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,8 - AssemblyDept,Kuame Alvin Henry
Kiona Ivy Clemons,KIC2314,Kiona.Ivy.Clemons@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,3 - RegionalSales,Adele Deirdre Guthrie
Geoffrey Fritz Kirkland,GFK3498,Geoffrey.Fritz.Kirkland@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,11 - BuildingSecurity,Idona Kathleen Herring
Christian Neville Pratt,CNP1183,Christian.Neville.Pratt@dtaa.com,SystemsEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,10 - SystemsEngineering,Chandler Quamar Cantrell
Lars Peter Hoover,LPH3918,Lars.Peter.Hoover@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,13 - Stockroom,Winter Adele Hahn
Sean Orson Hanson,SOH3595,Sean.Orson.Hanson@dtaa.com,ComputerScientist,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,25 - SystemsEngineering,Todd Salvador Fisher
Sara Olivia Mckenzie,SOM2865,Sara.Olivia.Mckenzie@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,8 - AssemblyDept,Demetria Sage Melendez
Jin Charles Sampson,JCS0380,Jin.Charles.Sampson@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,1 - RegionalSales,Florence Giselle Neal
Quinlan Gil Hobbs,QGH0041,Quinlan.Gil.Hobbs@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,2 - ElectronicSecurity,Carl Garrett Morgan
Nero Ronan Nieves,NRN2936,Nero.Ronan.Nieves@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,4 - RegionalSales,Tanisha Chiquita Mullins
Quincy Joshua Olsen,QJO1715,Quincy.Joshua.Olsen@dtaa.com,LabManager,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,3 - Lab,Inez Sage Marks
Ryan Seth Gilliam,RSG2931,Ryan.Seth.Gilliam@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,Nolan Jerome Wagner
Geoffrey Rashad Lambert,GRL2886,Geoffrey.Rashad.Lambert@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,4 - RegionalSales,Heidi Cara Schmidt
Norman Nicholas Blake,NNB2730,Norman.Nicholas.Blake@dtaa.com,MaterialsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,19 - MaterialsEngineering,Shaeleigh Darryl Hill
Myra Chantale Witt,MCW3493,Myra.Chantale.Witt@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,11 - BuildingSecurity,Idona Kathleen Herring
Leo Alvin Chase,LAC0994,Leo.Alvin.Chase@dtaa.com,ChiefEngineer,,1,2 - ResearchAndEngineering_Commercial,4 - Engineering,7 - MechanicalEngineering,Ursa Melinda Bentley
Coby Samuel Bell,CSB1660,Coby.Samuel.Bell@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,Cheryl Brianna Aguirre
Indira Ramona Cross,IRC3952,Indira.Ramona.Cross@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,14 - AssemblyDept,Keegan Noah Riggs
Dakota Hayley Snider,DHS2419,Dakota.Hayley.Snider@dtaa.com,SecurityGuard,,1,1 - Adminstration,5 - Security,7 - BuildingSecurity,Armand Myles Jimenez
Dacey Maisie Juarez,DMJ1815,Dacey.Maisie.Juarez@dtaa.com,SoftwareDeveloper,Project 7,1,2 - ResearchAndEngineering_Commercial,3 - SoftwareManagement,9 - WebSoftware,Blair Hope Estes
Timothy Talon Frazier,TTF2920,Timothy.Talon.Frazier@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,4 - RegionalFieldService,Nolan Jerome Wagner
Bevis Stone Sampson,BSS3551,Bevis.Stone.Sampson@dtaa.com,Scientist,,1,3 - ResearchAndEngineering_Government_Domestic,2 - Research,6 - Lab,Cora Noelle Hanson
Stone Wing Klein,SWK1436,Stone.Wing.Klein@dtaa.com,MaterialsEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,9 - MaterialsEngineering,Sloane Jael Small
Daryl Deirdre Webster,DDW3361,Daryl.Deirdre.Webster@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,5 - RegionalSales,Otto Alexander Wilkins
Jena Sheila Macdonald,JSM3633,Jena.Sheila.Macdonald@dtaa.com,ProductionLineWorker,,1,5 - Manufacturing_Commercial,3 - Assembly,12 - AssemblyDept,Brynne Camille Whitfield
Clarke Howard Boone,CHB3396,Clarke.Howard.Boone@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,5 - RegionalFieldService,John Rahim Reynolds
Emery Ali Holloway,EAH1653,Emery.Ali.Holloway@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,2 - RegionalSales,Cheryl Brianna Aguirre
Christine Tanisha Mathews,CTM1961,Christine.Tanisha.Mathews@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,12 - MechanicalEngineering,Lisandra Inez Myers
Blake Guy Ramos,BGR1991,Blake.Guy.Ramos@dtaa.com,SystemsEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,15 - SystemsEngineering,Reese Hoyt Beck
Myra Mary Wilder,MMW1927,Myra.Mary.Wilder@dtaa.com,SoftwareEngineer,Project 30,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,8 - DesktopSoftware,Dora Tallulah Tran
Irene India Mckee,IIM1947,Irene.India.Mckee@dtaa.com,WebDeveloper,,1,3 - ResearchAndEngineering_Government_Domestic,3 - SoftwareManagement,9 - WebSoftware,Patience Raya Holt
Kenyon Coby Roberts,KCR0468,Kenyon.Coby.Roberts@dtaa.com,Physicist,,1,2 - ResearchAndEngineering_Commercial,2 - Research,1 - Lab,Basil Bruno Tyson
Kyra Cally Hays,KCH3224,Kyra.Cally.Hays@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,23 - ElectricalEngineering,Driscoll Darius Lawrence
Malcolm Erich Chapman,MEC0781,Malcolm.Erich.Chapman@dtaa.com,TechnicalWriter,Project 20,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,1 - Publications,Fuller Taylor Spears
Tarik Jack Mooney,TJM3340,Tarik.Jack.Mooney@dtaa.com,ProductionLineWorker,,1,6 - Manufacturing_Government,3 - Assembly,10 - AssemblyDept,Ira Austin Avery
Chester Kevin Malone,CKM0405,Chester.Kevin.Malone@dtaa.com,AdministrativeAssistant,,1,9 - SalesAndMarketing_Government,2 - Sales,,Daria Emma Ramos
Aaron Emery Knight,AEK3566,Aaron.Emery.Knight@dtaa.com,SystemsEngineer,Project 0,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,25 - SystemsEngineering,Gage Yardley Hester
Talon Aristotle Pace,TAP0664,Talon.Aristotle.Pace@dtaa.com,MechanicalEngineer,,1,3 - ResearchAndEngineering_Government_Domestic,4 - Engineering,2 - MechanicalEngineering,Grace Jasmine Gamble
Brianna Ann Webster,BAW1019,Brianna.Ann.Webster@dtaa.com,Supervisor,,1,6 - Manufacturing_Government,3 - Assembly,3 - Stockroom,Stuart Zeph Barker
Hammett Octavius Edwards,HOE0301,Hammett.Octavius.Edwards@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,Hammett Zeus Hodge
Robert Talon Morin,RTM0849,Robert.Talon.Morin@dtaa.com,StockroomClerk,,1,5 - Manufacturing_Commercial,3 - Assembly,1 - Stockroom,Hammett Zeus Hodge
Edward Eden Holt,EEH0965,Edward.Eden.Holt@dtaa.com,Salesman,,1,9 - SalesAndMarketing_Government,2 - Sales,1 - RegionalSales,Whoopi Laurel Guy
Margaret Kirby Rich,MKR2258,Margaret.Kirby.Rich@dtaa.com,Salesman,,1,8 - SalesAndMarketing_Commercial,2 - Sales,3 - RegionalSales,Gillian Nelle Holland
Harlan Upton Crawford,HUC1396,Harlan.Upton.Crawford@dtaa.com,ComputerProgrammer,Project 95,1,4 - ResearchAndEngineering_Government_Foreign,3 - SoftwareManagement,7 - WebSoftware,Xena Ayanna Robbins
Kevyn Alice Payne,KAP2430,Kevyn.Alice.Payne@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,8 - ElectronicSecurity,Madison Charissa Malone
Mikayla Madeline Emerson,MME3399,Mikayla.Madeline.Emerson@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,5 - RegionalFieldService,John Rahim Reynolds
Richard Matthew Odonnell,RMO2439,Richard.Matthew.Odonnell@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,8 - ElectronicSecurity,Madison Charissa Malone
Amethyst Jemima Christensen,AJC0722,Amethyst.Jemima.Christensen@dtaa.com,Physicist,,1,4 - ResearchAndEngineering_Government_Foreign,2 - Research,1 - Lab,Jonathan Laith Casey
Mannix Benjamin Avery,MBA2092,Mannix.Benjamin.Avery@dtaa.com,ElectricalEngineer,,1,4 - ResearchAndEngineering_Government_Foreign,4 - Engineering,13 - ElectricalEngineering,Barrett Ulysses Shepherd
Paki Ross Howard,PRH2431,Paki.Ross.Howard@dtaa.com,ITAdmin,,1,1 - Adminstration,5 - Security,8 - ElectronicSecurity,Madison Charissa Malone
Serena Adrienne Trujillo,SAT3766,Serena.Adrienne.Trujillo@dtaa.com,Technician,,1,8 - SalesAndMarketing_Commercial,3 - FieldService,6 - RegionalFieldService,Patience Montana Horton
